127.0.0.1 - - [20/May/2013:09:21:06 +0800] "GET / HTTP/1.1" 404 492
127.0.0.1 - - [20/May/2013:09:21:30 +0800] "GET /sysadm/index.jsp HTTP/1.1" 200 1174
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/right.jsp HTTP/1.1" 200 4440
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/left.jsp HTTP/1.1" 200 3188
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/bottom.jsp HTTP/1.1" 200 1558
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/css/main.css HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/manage1.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/css/base.css HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/book1.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/menuarrow.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/qc.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/main_51.gif HTTP/1.1" 404 492
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/addnews.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/main_49.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/part-index.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/main_45.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/main_47.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/file_dir.gif HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/css/menu.css HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/js/menu.js HTTP/1.1" 304 -
127.0.0.1 - - [20/May/2013:09:21:31 +0800] "GET /sysadm/images/sp_bg.gif HTTP/1.1" 304 -
