127.0.0.1 - - [21/May/2013:08:59:54 +0800] "GET / HTTP/1.1" 404 492
127.0.0.1 - - [21/May/2013:09:01:15 +0800] "GET /sysadm/index.jsp HTTP/1.1" 200 1174
127.0.0.1 - - [21/May/2013:09:01:15 +0800] "GET /sysadm/right.jsp HTTP/1.1" 200 4440
127.0.0.1 - - [21/May/2013:09:01:15 +0800] "GET /sysadm/left.jsp HTTP/1.1" 200 3204
127.0.0.1 - - [21/May/2013:09:01:15 +0800] "GET /sysadm/css/base.css HTTP/1.1" 200 5082
127.0.0.1 - - [21/May/2013:09:01:15 +0800] "GET /sysadm/css/main.css HTTP/1.1" 200 1168
127.0.0.1 - - [21/May/2013:09:01:15 +0800] "GET /sysadm/css/menu.css HTTP/1.1" 200 1001
127.0.0.1 - - [21/May/2013:09:01:15 +0800] "GET /sysadm/bottom.jsp HTTP/1.1" 200 1558
127.0.0.1 - - [21/May/2013:09:01:15 +0800] "GET /sysadm/js/menu.js HTTP/1.1" 200 3346
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/part-index.gif HTTP/1.1" 200 587
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/book1.gif HTTP/1.1" 200 407
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/main_51.gif HTTP/1.1" 404 492
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/sp_bg.gif HTTP/1.1" 200 705
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/manage1.gif HTTP/1.1" 200 578
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/addnews.gif HTTP/1.1" 200 255
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/file_dir.gif HTTP/1.1" 200 272
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/main_45.gif HTTP/1.1" 200 726
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/main_49.gif HTTP/1.1" 200 400
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/menuarrow.gif HTTP/1.1" 200 411
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/wbg.gif HTTP/1.1" 200 311
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/qc.gif HTTP/1.1" 200 2050
127.0.0.1 - - [21/May/2013:09:01:16 +0800] "GET /sysadm/images/main_47.gif HTTP/1.1" 200 309
