7834622 DEBUG [2015-06-16 17:46:04]  select suppliers0_.suppliers_id as suppliers1_36_, suppliers0_.is_check as is2_36_, suppliers0_.suppliers_desc as suppliers3_36_, suppliers0_.suppliers_name as suppliers4_36_ from gomeisp.suppliers suppliers0_;  (1 milliseconds)
7834622 DEBUG [2015-06-16 17:46:04]  about to open ResultSet (open ResultSets: 0, globally: 0)
7834622 DEBUG [2015-06-16 17:46:04]  result row: EntityKey[com.tisson.dao.entity.product.Suppliers#1]
7834622 DEBUG [2015-06-16 17:46:04]  result row: EntityKey[com.tisson.dao.entity.product.Suppliers#2]
7834622 DEBUG [2015-06-16 17:46:04]  about to close ResultSet (open ResultSets: 1, globally: 1)
7834622 DEBUG [2015-06-16 17:46:04]  about to close PreparedStatement (open PreparedStatements: 1, globally: 1)
7834622 DEBUG [2015-06-16 17:46:04]  aggressively releasing JDBC connection
7834622 DEBUG [2015-06-16 17:46:04]  releasing JDBC connection [ (open PreparedStatements: 0, globally: 0) (open ResultSets: 0, globally: 0)]
7834623 DEBUG [2015-06-16 17:46:04]  000524 (00/03/00) - Connection #8 returned (now AVAILABLE)
7834623 DEBUG [2015-06-16 17:46:04]  resolving associations for [com.tisson.dao.entity.product.Suppliers#1]
7834623 DEBUG [2015-06-16 17:46:04]  done materializing entity [com.tisson.dao.entity.product.Suppliers#1]
7834623 DEBUG [2015-06-16 17:46:04]  resolving associations for [com.tisson.dao.entity.product.Suppliers#2]
7834623 DEBUG [2015-06-16 17:46:04]  done materializing entity [com.tisson.dao.entity.product.Suppliers#2]
7834623 DEBUG [2015-06-16 17:46:04]  initializing non-lazy collections
7834623 DEBUG [2015-06-16 17:46:04]  aggressively releasing JDBC connection
7834623 DEBUG [2015-06-16 17:46:04]  Closing JPA EntityManager
7834623 DEBUG [2015-06-16 17:46:04]  Creating new EntityManager for shared EntityManager invocation
7834623 DEBUG [2015-06-16 17:46:04]  opened session at timestamp: 14344479645
7834623 DEBUG [2015-06-16 17:46:04]  about to open PreparedStatement (open PreparedStatements: 0, globally: 0)
7834623 DEBUG [2015-06-16 17:46:04]  opening JDBC connection
7834624 DEBUG [2015-06-16 17:46:04]  000525 (01/03/00) - Connection #9 served
7834624 DEBUG [2015-06-16 17:46:04]  
    select
        count(suppliers0_.suppliers_id) as col_0_0_ 
    from
        gomeisp.suppliers suppliers0_ limit ?
7834625 DEBUG [2015-06-16 17:46:04]  select count(suppliers0_.suppliers_id) as col_0_0_ from gomeisp.suppliers suppliers0_ limit 2;  (1 milliseconds)
7834625 DEBUG [2015-06-16 17:46:04]  about to open ResultSet (open ResultSets: 0, globally: 0)
7834625 DEBUG [2015-06-16 17:46:04]  result row: 
7834625 DEBUG [2015-06-16 17:46:04]  about to close ResultSet (open ResultSets: 1, globally: 1)
7834625 DEBUG [2015-06-16 17:46:04]  about to close PreparedStatement (open PreparedStatements: 1, globally: 1)
7834625 DEBUG [2015-06-16 17:46:04]  aggressively releasing JDBC connection
7834625 DEBUG [2015-06-16 17:46:04]  releasing JDBC connection [ (open PreparedStatements: 0, globally: 0) (open ResultSets: 0, globally: 0)]
7834625 DEBUG [2015-06-16 17:46:04]  000525 (00/03/00) - Connection #9 returned (now AVAILABLE)
7834625 DEBUG [2015-06-16 17:46:04]  initializing non-lazy collections
7834625 DEBUG [2015-06-16 17:46:04]  aggressively releasing JDBC connection
7834625 DEBUG [2015-06-16 17:46:04]  Closing JPA EntityManager
7834626 DEBUG [2015-06-16 17:46:04]  Null ModelAndView returned to DispatcherServlet with name 'spring3': assuming HandlerAdapter completed request handling
7834626 DEBUG [2015-06-16 17:46:04]  Successfully completed request
7841336 DEBUG [2015-06-16 17:46:11]  000525 (00/03/00) - House keeping triggerSweep done
7861338 DEBUG [2015-06-16 17:46:31]  000525 (00/03/00) - House keeping triggerSweep done
7881339 DEBUG [2015-06-16 17:46:51]  000525 (00/03/00) - House keeping triggerSweep done
7901341 DEBUG [2015-06-16 17:47:11]  000525 (00/03/00) - House keeping triggerSweep done
7921342 DEBUG [2015-06-16 17:47:31]  000525 (00/03/00) - House keeping triggerSweep done
7941343 DEBUG [2015-06-16 17:47:51]  000525 (00/03/00) - House keeping triggerSweep done
7961344 DEBUG [2015-06-16 17:48:11]  000525 (00/03/00) - House keeping triggerSweep done
7981345 DEBUG [2015-06-16 17:48:31]  000525 (00/03/00) - House keeping triggerSweep done
8001346 DEBUG [2015-06-16 17:48:51]  000525 (00/03/00) - House keeping triggerSweep done
8021347 DEBUG [2015-06-16 17:49:11]  000525 (00/03/00) - House keeping triggerSweep done
8041349 DEBUG [2015-06-16 17:49:31]  000525 (00/03/00) - House keeping triggerSweep done
8061350 DEBUG [2015-06-16 17:49:51]  000525 (00/03/00) - House keeping triggerSweep done
8081352 DEBUG [2015-06-16 17:50:11]  000525 (00/03/00) - House keeping triggerSweep done
8101353 DEBUG [2015-06-16 17:50:31]  000525 (00/03/00) - House keeping triggerSweep done
8121354 DEBUG [2015-06-16 17:50:51]  000525 (00/03/00) - House keeping triggerSweep done
8141355 DEBUG [2015-06-16 17:51:11]  000525 (00/03/00) - House keeping triggerSweep done
8161357 DEBUG [2015-06-16 17:51:31]  000525 (00/03/00) - House keeping triggerSweep done
8181359 DEBUG [2015-06-16 17:51:51]  000525 (00/03/00) - House keeping triggerSweep done
8201360 DEBUG [2015-06-16 17:52:11]  000525 (00/03/00) - House keeping triggerSweep done
8221361 DEBUG [2015-06-16 17:52:31]  000525 (00/03/00) - House keeping triggerSweep done
8241362 DEBUG [2015-06-16 17:52:51]  000525 (00/03/00) - House keeping triggerSweep done
8261363 DEBUG [2015-06-16 17:53:11]  000525 (00/03/00) - House keeping triggerSweep done
8281364 DEBUG [2015-06-16 17:53:31]  000525 (00/03/00) - House keeping triggerSweep done
8301365 DEBUG [2015-06-16 17:53:51]  000525 (00/03/00) - House keeping triggerSweep done
8321368 DEBUG [2015-06-16 17:54:11]  000525 (00/03/00) - House keeping triggerSweep done
8341369 DEBUG [2015-06-16 17:54:31]  000525 (00/03/00) - House keeping triggerSweep done
8361370 DEBUG [2015-06-16 17:54:51]  000525 (00/03/00) - House keeping triggerSweep done
8381371 DEBUG [2015-06-16 17:55:11]  000525 (00/03/00) - House keeping triggerSweep done
8401374 DEBUG [2015-06-16 17:55:31]  000525 (00/03/00) - House keeping triggerSweep done
8421375 DEBUG [2015-06-16 17:55:51]  000525 (00/03/00) - House keeping triggerSweep done
8441376 DEBUG [2015-06-16 17:56:11]  000525 (00/03/00) - House keeping triggerSweep done
8461378 DEBUG [2015-06-16 17:56:31]  000525 (00/03/00) - House keeping triggerSweep done
8481379 DEBUG [2015-06-16 17:56:51]  000525 (00/03/00) - House keeping triggerSweep done
8501381 DEBUG [2015-06-16 17:57:11]  000525 (00/03/00) - House keeping triggerSweep done
8521383 DEBUG [2015-06-16 17:57:31]  000525 (00/03/00) - House keeping triggerSweep done
8541384 DEBUG [2015-06-16 17:57:51]  000525 (00/03/00) - House keeping triggerSweep done
8561385 DEBUG [2015-06-16 17:58:11]  000525 (00/03/00) - House keeping triggerSweep done
8581386 DEBUG [2015-06-16 17:58:31]  000525 (00/03/00) - House keeping triggerSweep done
8601388 DEBUG [2015-06-16 17:58:51]  000525 (00/03/00) - House keeping triggerSweep done
8621389 DEBUG [2015-06-16 17:59:11]  000525 (00/03/00) - House keeping triggerSweep done
8641390 DEBUG [2015-06-16 17:59:31]  000525 (00/03/00) - House keeping triggerSweep done
8661391 DEBUG [2015-06-16 17:59:51]  000525 (00/03/00) - House keeping triggerSweep done
8681392 DEBUG [2015-06-16 18:00:11]  000525 (00/03/00) - House keeping triggerSweep done
8701393 DEBUG [2015-06-16 18:00:31]  000525 (00/03/00) - House keeping triggerSweep done
8721395 DEBUG [2015-06-16 18:00:51]  000525 (00/03/00) - House keeping triggerSweep done
8741403 DEBUG [2015-06-16 18:01:11]  000525 (00/03/00) - House keeping triggerSweep done
8761405 DEBUG [2015-06-16 18:01:31]  000525 (00/03/00) - House keeping triggerSweep done
8781426 DEBUG [2015-06-16 18:01:51]  000525 (00/03/00) - House keeping triggerSweep done
8801427 DEBUG [2015-06-16 18:02:11]  000525 (00/03/00) - House keeping triggerSweep done
8821429 DEBUG [2015-06-16 18:02:31]  000525 (00/03/00) - House keeping triggerSweep done
8841438 DEBUG [2015-06-16 18:02:51]  000525 (00/03/00) - House keeping triggerSweep done
8861439 DEBUG [2015-06-16 18:03:11]  000525 (00/03/00) - House keeping triggerSweep done
8881442 DEBUG [2015-06-16 18:03:31]  000525 (00/03/00) - House keeping triggerSweep done
8901443 DEBUG [2015-06-16 18:03:51]  000525 (00/03/00) - House keeping triggerSweep done
8921446 DEBUG [2015-06-16 18:04:11]  000525 (00/03/00) - House keeping triggerSweep done
8941450 DEBUG [2015-06-16 18:04:31]  000525 (00/03/00) - House keeping triggerSweep done
8961452 DEBUG [2015-06-16 18:04:51]  000525 (00/03/00) - House keeping triggerSweep done
8981453 DEBUG [2015-06-16 18:05:11]  000525 (00/03/00) - House keeping triggerSweep done
